Date,SPY,IEF,SHY,LQD,VTI,IWN,GLD,BND,BNDX,VEU,VNQ,TIP,DBC,EFA,EEM,BIL,DLS,AGG,IWD,IWM,EFV,SCZ,HYG,MTUM,VLUE,QUAL,USMV,REM,RWX,VGK,EWJ,BWX,RWO,EMB,IYR,TLT,GSG
6/9/2000,381.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.29,133.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.58,NA,NA,NA,NA,NA,NA
6/12/2000,377.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.55,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.16,NA,NA,NA,NA,NA,NA
6/13/2000,384.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.69,131.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.16,NA,NA,NA,NA,NA,NA
6/14/2000,384.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.89,131.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.91,NA,NA,NA,NA,NA,NA
6/15/2000,385.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.87,131.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.23,NA,NA,NA,NA,NA,NA
6/16/2000,382.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.35,130.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.82,NA,NA,NA,100,NA,NA
6/19/2000,387.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,133.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.75,NA,NA,NA,100,NA,NA
6/20/2000,385.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.9,134.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,101.1,NA,NA
6/21/2000,385.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.97,135.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.42,NA,NA,NA,101.59,NA,NA
6/22/2000,379.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.29,131.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.26,NA,NA,NA,101.64,NA,NA
6/23/2000,376.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.12,130.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.58,NA,NA,NA,100.92,NA,NA
6/26/2000,381.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.32,131.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.58,NA,NA,NA,100.22,NA,NA
6/27/2000,378.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.29,129.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.84,NA,NA,NA,101.66,NA,NA
6/28/2000,379.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.95,133.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.09,NA,NA,NA,101.66,NA,NA
6/29/2000,376.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.59,131.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.09,NA,NA,NA,102.02,NA,NA
6/30/2000,379.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.88,132.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.67,NA,NA,NA,101.66,NA,NA
7/3/2000,384.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.21,134.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.51,NA,NA,NA,102.25,NA,NA
7/4/2000,384.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.21,134.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.51,NA,NA,NA,102.25,NA,NA
7/5/2000,377.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.08,132.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,103.19,NA,NA
7/6/2000,380.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.88,134.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.84,NA,NA,NA,103.5,NA,NA
7/7/2000,386.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.01,135.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.26,NA,NA,NA,104.27,NA,NA
7/10/2000,385.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.12,135.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.67,NA,NA,NA,104.18,NA,NA
7/11/2000,386.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.55,135.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.67,NA,NA,NA,104.13,NA,NA
7/12/2000,389.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.6,138.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.84,NA,NA,NA,103.64,NA,NA
7/13/2000,390.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.8,138.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.75,NA,NA,NA,103.55,NA,NA
7/14/2000,394.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.94,139.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.75,NA,NA,NA,103.32,NA,NA
7/17/2000,393.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.93,139.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.33,NA,NA,NA,103.77,NA,NA
7/18/2000,390.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.67,137.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4,NA,NA,NA,104.09,NA,NA
7/19/2000,387.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.78,134.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.56,NA,NA,NA,103.73,NA,NA
7/20/2000,392.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.55,137.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.65,NA,NA,NA,103.86,NA,NA
7/21/2000,385.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.78,133.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.72,NA,NA,NA,105.36,NA,NA
7/24/2000,383.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.22,131.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.05,NA,NA,NA,106.22,NA,NA
7/25/2000,384.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.42,131.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.72,NA,NA,NA,106.17,NA,NA
7/26/2000,380.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.05,131.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.47,NA,NA,NA,107.69,NA,NA
7/27/2000,379.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.56,127.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8,NA,NA,NA,108.89,NA,NA
7/28/2000,370.72,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.87,125.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.28,NA,NA,NA,108.87,NA,NA
7/31/2000,372.84,NA,NA,NA,NA,100.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.74,128.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.38,NA,NA,NA,108.12,NA,NA
8/1/2000,375.37,NA,NA,NA,NA,101.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.56,127.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.21,NA,NA,NA,110.41,NA,NA
8/2/2000,377.24,NA,NA,NA,NA,102.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.57,128.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.21,NA,NA,NA,110.61,NA,NA
8/3/2000,379.85,NA,NA,NA,NA,102.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.83,128.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.8,NA,NA,NA,109.8,NA,NA
8/4/2000,381.89,NA,NA,NA,NA,102.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.01,128.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.21,NA,NA,NA,108.08,NA,NA
8/7/2000,386.46,NA,NA,NA,NA,103.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.97,130.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.63,NA,NA,NA,108.08,NA,NA
8/8/2000,387.93,NA,NA,NA,NA,103.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.66,130.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.21,NA,NA,NA,108.26,NA,NA
8/9/2000,384.66,NA,NA,NA,NA,103.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.04,129.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.05,NA,NA,NA,108.35,NA,NA
8/10/2000,382.79,NA,NA,NA,NA,103.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.27,128.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.63,NA,NA,NA,108.89,NA,NA
8/11/2000,384.38,NA,NA,NA,NA,103.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.28,130.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.89,NA,NA,NA,109.07,NA,NA
8/14/2000,389.47,NA,NA,NA,NA,105.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.18,132.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.47,NA,NA,NA,109.34,NA,NA
8/15/2000,389.15,NA,NA,NA,NA,104.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.84,130.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.31,NA,NA,NA,108.71,NA,NA
8/16/2000,387.76,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.94,131.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.05,NA,NA,NA,109.07,NA,NA
8/17/2000,391.84,NA,NA,NA,NA,105.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.62,132.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.05,NA,NA,NA,109.23,NA,NA
8/18/2000,390.53,NA,NA,NA,NA,104.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.48,132.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.47,NA,NA,NA,108.26,NA,NA
8/21/2000,392.82,NA,NA,NA,NA,104.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.79,132.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.05,NA,NA,NA,107.85,NA,NA
8/22/2000,392.16,NA,NA,NA,NA,104.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.13,132.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.47,NA,NA,NA,108.17,NA,NA
8/23/2000,393.55,NA,NA,NA,NA,104.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.84,132.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.14,NA,NA,NA,106.99,NA,NA
8/24/2000,394.77,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.62,134.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.91,NA,NA,NA,106.24,NA,NA
8/25/2000,394.61,NA,NA,NA,NA,105.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.51,134.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.77,NA,NA,NA,106.08,NA,NA
8/28/2000,395.96,NA,NA,NA,NA,104.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.01,134.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.07,NA,NA,NA,106.24,NA,NA
8/29/2000,396.04,NA,NA,NA,NA,105.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.51,136.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.64,NA,NA,NA,105.27,NA,NA
8/30/2000,392.25,NA,NA,NA,NA,105.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.59,136.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.91,NA,NA,NA,105.81,NA,NA
8/31/2000,397.46,NA,NA,NA,NA,106.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.63,137.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.34,NA,NA,NA,106.49,NA,NA
9/1/2000,397.55,NA,NA,NA,NA,106.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.41,138.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.21,NA,NA,NA,105.86,NA,NA
9/4/2000,397.55,NA,NA,NA,NA,106.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.41,138.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.21,NA,NA,NA,105.86,NA,NA
9/5/2000,394.69,NA,NA,NA,NA,106.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.52,137.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.18,NA,NA,NA,106.54,NA,NA
9/6/2000,390.78,NA,NA,NA,NA,106.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.8,137.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.18,NA,NA,NA,107.37,NA,NA
9/7/2000,393.55,NA,NA,NA,NA,107.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.58,139.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.05,NA,NA,NA,107.26,NA,NA
9/8/2000,390.86,NA,NA,NA,NA,107.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.25,136.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.61,NA,NA,NA,109.3,NA,NA
9/11/2000,390.29,NA,NA,NA,NA,107.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.99,137.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.32,NA,NA,NA,109.93,NA,NA
9/12/2000,387.35,NA,NA,NA,NA,107.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.16,136.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.45,NA,NA,NA,110.43,NA,NA
9/13/2000,388.46,NA,NA,NA,NA,107.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.76,137.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.02,NA,NA,NA,110.16,NA,NA
9/14/2000,387.35,NA,NA,NA,NA,108.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.37,138.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.02,NA,NA,NA,109.98,NA,NA
9/15/2000,382.14,NA,NA,NA,NA,106.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.58,135.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.16,NA,NA,NA,110.07,NA,NA
9/18/2000,378.38,NA,NA,NA,NA,104.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.05,132.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,108.57,NA,NA
9/19/2000,381.81,NA,NA,NA,NA,104.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.83,134.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.32,NA,NA,NA,108.91,NA,NA
9/20/2000,378.99,NA,NA,NA,NA,104.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.7,133.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.75,NA,NA,NA,108.71,NA,NA
9/21/2000,379.77,NA,NA,NA,NA,104.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.42,130.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.89,NA,NA,NA,108.62,NA,NA
9/22/2000,380.01,NA,NA,NA,NA,103.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.78,132.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.02,NA,NA,NA,108.62,NA,NA
9/25/2000,377.07,NA,NA,NA,NA,103.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.03,132.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.16,NA,NA,NA,108.49,NA,NA
9/26/2000,372.49,NA,NA,NA,NA,103.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.83,130.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,108.93,NA,NA
9/27/2000,374.45,NA,NA,NA,NA,103.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.89,130.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.29,NA,NA,NA,109.58,NA,NA
9/28/2000,382.22,NA,NA,NA,NA,105.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.26,133.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,110.01,NA,NA
9/29/2000,375.68,NA,NA,NA,NA,105.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.04,133.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,109.8,NA,NA
10/2/2000,376.25,NA,NA,NA,NA,105.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.32,130.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,108.78,NA,NA
10/3/2000,372.74,NA,NA,NA,NA,104.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.43,129.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.89,NA,NA,NA,107.41,NA,NA
10/4/2000,375.84,NA,NA,NA,NA,104.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.49,129.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.32,NA,NA,NA,105.88,NA,NA
10/5/2000,377.15,NA,NA,NA,NA,103.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.66,128.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.89,NA,NA,NA,106.39,NA,NA
10/6/2000,368.98,NA,NA,NA,NA,103.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.74,125.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,106.17,NA,NA
10/9/2000,366.2,NA,NA,NA,NA,102.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.62,125.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,106.1,NA,NA
10/10/2000,360.15,NA,NA,NA,NA,101.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.95,122.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.59,NA,NA,NA,106.17,NA,NA
10/11/2000,357.12,NA,NA,NA,NA,100.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.93,121.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.43,NA,NA,NA,105.38,NA,NA
10/12/2000,348.21,NA,NA,NA,NA,99.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.33,118.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.13,NA,NA,NA,103.71,NA,NA
10/13/2000,359.82,NA,NA,NA,NA,101.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.94,122.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.29,NA,NA,NA,103.93,NA,NA
10/16/2000,361.46,NA,NA,NA,NA,101.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.99,123.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.43,NA,NA,NA,105.23,NA,NA
10/17/2000,352.47,NA,NA,NA,NA,98.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.98,120.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,NA,NA,NA,103.78,NA,NA
10/18/2000,351.16,NA,NA,NA,NA,98.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.61,119.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4,NA,NA,NA,103.3,NA,NA
10/19/2000,364.32,NA,NA,NA,NA,100.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.28,123.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.56,NA,NA,NA,104.11,NA,NA
10/20/2000,365.95,NA,NA,NA,NA,101.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.96,124.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,NA,NA,NA,103.75,NA,NA
10/23/2000,367.59,NA,NA,NA,NA,101.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.04,126.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.13,NA,NA,NA,102.94,NA,NA
10/24/2000,365.14,NA,NA,NA,NA,101.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.63,124.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,NA,NA,NA,102.06,NA,NA
10/25/2000,356.55,NA,NA,NA,NA,100.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.27,121.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4,NA,NA,NA,101.69,NA,NA
10/26/2000,357.53,NA,NA,NA,NA,100.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.04,123.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.84,NA,NA,NA,101.98,NA,NA
10/27/2000,364.32,NA,NA,NA,NA,101.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.94,123.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.13,NA,NA,NA,103.23,NA,NA
10/30/2000,367.59,NA,NA,NA,NA,103.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.59,123.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.97,NA,NA,NA,103.75,NA,NA
10/31/2000,373.92,NA,NA,NA,NA,104.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.75,127.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,NA,NA,NA,103.6,NA,NA
11/1/2000,372.66,NA,NA,NA,NA,104.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.82,127.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.27,NA,NA,NA,104.04,NA,NA
11/2/2000,373.27,NA,NA,NA,NA,106.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.57,130.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA,104.41,NA,NA
11/3/2000,373.47,NA,NA,NA,NA,106.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.71,130.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.29,NA,NA,NA,104.11,NA,NA
11/6/2000,376.09,NA,NA,NA,NA,105.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.24,129.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.72,NA,NA,NA,104.41,NA,NA
11/7/2000,376.01,NA,NA,NA,NA,106.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.08,130.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.29,NA,NA,NA,104.55,NA,NA
11/8/2000,367.67,NA,NA,NA,NA,106.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.24,127.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.43,NA,NA,NA,104.99,NA,NA
11/9/2000,366.28,NA,NA,NA,NA,105.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.23,126.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.13,NA,NA,NA,104.19,NA,NA
11/10/2000,357.37,NA,NA,NA,NA,103.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.69,123.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4,NA,NA,NA,103.38,NA,NA
11/13/2000,354.59,NA,NA,NA,NA,103.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.61,122.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.97,NA,NA,NA,103.45,NA,NA
